@relation Advertisment

@attribute width numeric
@attribute height numeric
@attribute iframe {iframe,Noniframe}
@attribute google {google,Nongoogle}
@attribute embed {embed,Nonembed}
@attribute ads {ads,Nonads}
@attribute aswift {aswift,Nonaswift}
@attribute autolayout {autolayout,Nonautolayout}
@attribute doubleclick {doubleclick,Nondoubleclick}
@attribute redirect {redirect,Nonredirect}
@attribute banner {banner,Nonbanner}
@attribute content {content,Noncontent}
@attribute upload {upload,Nonupload}
@attribute news {news,Nonnews}
@attribute image {image,Nonimage}
@attribute staticlayout {staticlayout,Nonstaticlayout}
@attribute icon {icon,Nonicon}
@attribute photo {photo,Nonphoto}
@attribute home {home,Nonhome}
@attribute frameOrimage {iframe,image}
@attribute targetvalue {AD,NonAD}

@data
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,photo,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,photo,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
240,200,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
1000,90,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,AD
218,160,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,image,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
240,200,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,AD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
240,200,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,AD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
240,120,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
240,120,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,photo,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,news,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
180,87,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
240,200,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,AD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
220,160,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
240,350,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,AD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
65,65,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
105,70,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,Nonhome,image,NonAD
198,132,Noniframe,Nongoogle,Nonembed,Nonads,Nonaswift,Nonautolayout,Nondoubleclick,Nonredirect,Nonbanner,Noncontent,Nonupload,Nonnews,Nonimage,Nonstaticlayout,Nonicon,Nonphoto,home,image,NonAD
